"id","year_film","year_ceremony","ceremony","category","name","film","winner"
6730,1988,1989,61,"FILM EDITING","Stuart Baird","Gorillas in the Mist","NOMINATED"
6731,1988,1989,61,"FILM EDITING","Gerry Hambling","Mississippi Burning","NOMINATED"
6732,1988,1989,61,"FILM EDITING","Stu Linder","Rain Man","NOMINATED"
6733,1988,1989,61,"FILM EDITING","Arthur Schmidt","Who Framed Roger Rabbit","WINNER"
6833,1989,1990,62,"FILM EDITING","Noëlle Boisson","The Bear","NOMINATED"
6834,1989,1990,62,"FILM EDITING","David Brenner, Joe Hutshing","Born on the Fourth of July","WINNER"
6835,1989,1990,62,"FILM EDITING","Mark Warner","Driving Miss Daisy","NOMINATED"
6836,1989,1990,62,"FILM EDITING","William Steinkamp","The Fabulous Baker Boys","NOMINATED"
6837,1989,1990,62,"FILM EDITING","Steven Rosenblum","Glory","NOMINATED"
6940,1990,1991,63,"FILM EDITING","Neil Travis","Dances With Wolves","WINNER"
6941,1990,1991,63,"FILM EDITING","Walter Murch","Ghost","NOMINATED"
6942,1990,1991,63,"FILM EDITING","Barry Malkin, Lisa Fruchtman, Walter Murch","The Godfather, Part III","NOMINATED"
6943,1990,1991,63,"FILM EDITING","Thelma Schoonmaker","Good Fellas","NOMINATED"
6944,1990,1991,63,"FILM EDITING","Dennis Virkler, John Wright","The Hunt for Red October","NOMINATED"
7048,1991,1992,64,"FILM EDITING","Gerry Hambling","The Commitments","NOMINATED"
7049,1991,1992,64,"FILM EDITING","Joe Hutshing, Pietro Scalia","JFK","WINNER"
7050,1991,1992,64,"FILM EDITING","Craig McKay","The Silence of the Lambs","NOMINATED"
7051,1991,1992,64,"FILM EDITING","Conrad Buff, Mark Goldblatt, Richard A. Harris","Terminator 2: Judgment Day","NOMINATED"
7052,1991,1992,64,"FILM EDITING","Thom Noble","Thelma & Louise","NOMINATED"
7155,1992,1993,65,"FILM EDITING","Frank J. Urioste","Basic Instinct","NOMINATED"
7156,1992,1993,65,"FILM EDITING","Kant Pan","The Crying Game","NOMINATED"
7157,1992,1993,65,"FILM EDITING","Robert Leighton","A Few Good Men","NOMINATED"
7158,1992,1993,65,"FILM EDITING","Geraldine Peroni","The Player","NOMINATED"
7159,1992,1993,65,"FILM EDITING","Joel Cox","Unforgiven","WINNER"
