"id","year_film","year_ceremony","ceremony","category","name","film","winner"
1561,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Edward Ward","Phantom of the Opera","NOMINATED"
1562,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Charles Wolcott, Edward H. Plumb, Paul J. Smith","Saludos Amigos","NOMINATED"
1563,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Leigh Harline","The Sky's the Limit","NOMINATED"
1564,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Morris Stoloff","Something to Shout About","NOMINATED"
1565,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Frederic E. Rich","Stage Door Canteen","NOMINATED"
1566,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Robert Emmett Dolan","Star Spangled Rhythm","NOMINATED"
1567,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Ray Heindorf","This Is the Army","WINNER"
1568,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Herbert Stothart","Thousands Cheer","NOMINATED"
1706,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Morris Stoloff, Ernst Toch","Address Unknown","NOMINATED"
1707,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Max Steiner","The Adventures of Mark Twain","NOMINATED"
1708,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Dimitri Tiomkin","The Bridge of San Luis Rey","NOMINATED"
1709,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Arthur Lange","Casanova Brown","NOMINATED"
1710,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","H. J. Salter","Christmas Holiday","NOMINATED"
1711,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Miklos Rozsa","Double Indemnity","NOMINATED"
1712,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Walter Scharf, Roy Webb","The Fighting Seabees","NOMINATED"
1713,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Edward Paul, Michel Michelet","The Hairy Ape","NOMINATED"
1714,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Robert Stolz","It Happened Tomorrow","NOMINATED"
1715,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Frederic Efrem Rich","Jack London","NOMINATED"
1716,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Herbert Stothart","Kismet","NOMINATED"
1717,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Hanns Eisler, C. Bakaleinikoff","None but the Lonely Heart","NOMINATED"
1718,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","David Rose","The Princess and the Pirate","NOMINATED"
1719,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Max Steiner","Since You Went Away","WINNER"
1720,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Karl Hajos","Summer Storm","NOMINATED"
1721,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Franke Harling","Three Russian Girls","NOMINATED"
1722,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Edward Paul","Up in Mabel's Room","NOMINATED"
1723,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Michel Michelet","Voice in the Wind","NOMINATED"
1724,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Alfred Newman","Wilson","NOMINATED"
1725,1944,1945,17,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Miklos Rozsa","Woman of the Town","NOMINATED"
1726,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Walter Scharf","Brazil","NOMINATED"
1727,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Morris Stoloff, Carmen Dragon","Cover Girl","WINNER"
1728,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","C. Bakaleinikoff","Higher and Higher","NOMINATED"
1729,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Ray Heindorf","Hollywood Canteen","NOMINATED"
1730,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Alfred Newman","Irish Eyes Are Smiling","NOMINATED"
1731,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Werner R. Heymann, Kurt Weill","Knickerbocker Holiday","NOMINATED"
1732,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Robert Emmett Dolan","Lady in the Dark","NOMINATED"
1733,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Edward Kay","Lady, Let's Dance","NOMINATED"
1734,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Georgie Stoll","Meet Me in St. Louis","NOMINATED"
1735,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","H. J. Salter","The Merry Monahans","NOMINATED"
1736,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Ferde Grofe, Leo Erdody","Minstrel Man","NOMINATED"
1737,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Mahlon Merrick","Sensations of 1945","NOMINATED"
1738,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Charles Previn","Song of the Open Road","NOMINATED"
1739,1944,1945,17,"MUSIC (Scoring of a Musical Picture)","Ray Heindorf, Louis Forbes","Up in Arms","NOMINATED"
