"id","year_film","year_ceremony","ceremony","category","name","film","winner"
8734,2006,2007,79,"FOREIGN LANGUAGE FILM","Denmark","After the Wedding","NOMINATED"
8735,2006,2007,79,"FOREIGN LANGUAGE FILM","Algeria","Days of Glory (Indigènes)","NOMINATED"
8736,2006,2007,79,"FOREIGN LANGUAGE FILM","Germany","The Lives of Others","WINNER"
8737,2006,2007,79,"FOREIGN LANGUAGE FILM","Mexico","Pan's Labyrinth","NOMINATED"
8738,2006,2007,79,"FOREIGN LANGUAGE FILM","Canada","Water","NOMINATED"
8849,2007,2008,80,"FOREIGN LANGUAGE FILM","Israel","Beaufort","NOMINATED"
8850,2007,2008,80,"FOREIGN LANGUAGE FILM","Austria","The Counterfeiters","WINNER"
8851,2007,2008,80,"FOREIGN LANGUAGE FILM","Poland","Katyn","NOMINATED"
8852,2007,2008,80,"FOREIGN LANGUAGE FILM","Kazakhstan","Mongol","NOMINATED"
8853,2007,2008,80,"FOREIGN LANGUAGE FILM","Russia","12","NOMINATED"
8963,2008,2009,81,"FOREIGN LANGUAGE FILM","Germany","The Baader Meinhof Complex","NOMINATED"
8964,2008,2009,81,"FOREIGN LANGUAGE FILM","France","The Class","NOMINATED"
8965,2008,2009,81,"FOREIGN LANGUAGE FILM","Japan","Departures","WINNER"
